Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
Efcab14,XLOC_019565,XLOC_019565,NM_172698,chr4:115737727-115777327,MockIFN,T1L-IFN,OK,19.3203,14.3385,-0.430223,-2.11157,0.0027,0.00782412,yes
Efcab2,XLOC_000835,XLOC_000835,NM_026626,chr1:178405622-178489780,MockIFN,T1L-IFN,OK,6.19521,9.2155,0.572909,2.61796,0.0003,0.00109165,yes
Efcc1,XLOC_023371,XLOC_023371,NM_001159697,chr6:87730868-87755911,MockIFN,T1L-IFN,OK,0.124725,0.619365,2.31203,3.41903,0.00045,0.00156509,yes
Efhd2,XLOC_020871,XLOC_020871,NM_025994,chr4:141858141-141874920,MockIFN,T1L-IFN,OK,31.8182,20.3983,-0.641407,-3.27823,5.00E-05,0.00020697,yes
Efna3,XLOC_018611,XLOC_018611,NM_010108,chr3:89313917-89322955,MockIFN,T1L-IFN,OK,7.17075,2.62394,-1.45039,-5.03056,5.00E-05,0.00020697,yes
Efna4,XLOC_018612,XLOC_018612,NM_007910,chr3:89333392-89338028,MockIFN,T1L-IFN,OK,2.649,0.734192,-1.85122,-5.05126,5.00E-05,0.00020697,yes
Efnb1,XLOC_030842,XLOC_030842,NM_010110,chrX:99136129-99148991,MockIFN,T1L-IFN,OK,8.2475,2.58109,-1.67597,-7.48665,5.00E-05,0.00020697,yes
Efr3b,XLOC_006329,XLOC_006329,NM_001082483,chr12:3962553-4038915,MockIFN,T1L-IFN,OK,0.258533,0.120167,-1.1053,-2.58389,0.0007,0.00230871,yes
Egf,XLOC_018956,XLOC_018956,NM_010113,chr3:129677574-129763882,MockIFN,T1L-IFN,OK,0.143358,0.395214,1.46301,2.81765,0.0004,0.00141085,yes
Egln2,XLOC_026171,XLOC_026171,NM_053208,chr7:27158657-27166802,MockIFN,T1L-IFN,OK,23.2952,12.3936,-0.910444,-4.5493,5.00E-05,0.00020697,yes
Egln3,XLOC_006461,XLOC_006461,NM_028133,chr12:54178980-54203955,MockIFN,T1L-IFN,OK,45.1922,60.564,0.422387,2.20356,0.00145,0.00448668,yes
Egr1,XLOC_013210,XLOC_013210,NM_007913,chr18:34861206-34864956,MockIFN,T1L-IFN,OK,19.6662,12.6215,-0.639843,-3.2151,5.00E-05,0.00020697,yes
Ehd2,XLOC_025995,XLOC_025995,NM_153068,chr7:15946961-15967566,MockIFN,T1L-IFN,OK,66.2582,19.2676,-1.78192,-8.894,5.00E-05,0.00020697,yes
Ehd4,XLOC_016965,XLOC_016965,NM_133838,chr2:120089486-120154575,MockIFN,T1L-IFN,OK,77.7707,22.9861,-1.75846,-9.20233,5.00E-05,0.00020697,yes
Eid1,XLOC_015685,XLOC_015685,NM_025613,chr2:125627446-125724148,MockIFN,T1L-IFN,OK,54.1831,98.8532,0.867444,4.51357,5.00E-05,0.00020697,yes
Eid2b,XLOC_024881,XLOC_024881,NM_001177427,chr7:28277705-28280129,MockIFN,T1L-IFN,OK,2.44264,4.34728,0.83167,3.53421,5.00E-05,0.00020697,yes
Eif1,XLOC_004243,XLOC_004243,NM_011508,chr11:100319995-100322096,MockIFN,T1L-IFN,OK,392.506,542.473,0.466837,2.47308,0.00025,0.000924854,yes
Eif1a,XLOC_013310,XLOC_013310,NM_010120,chr18:46597703-46610225,MockIFN,T1L-IFN,OK,141.232,108.12,-0.385432,-2.05809,0.00355,0.00987544,yes
Eif1b,XLOC_029664,XLOC_029664,NM_026892,chr9:120492605-120495327,MockIFN,T1L-IFN,OK,100.844,144.712,0.521057,2.70409,5.00E-05,0.00020697,yes
Eif2ak1,XLOC_021914,XLOC_021914,NM_013557,chr5:143817793-143909839,MockIFN,T1L-IFN,OK,23.7534,9.79615,-1.27785,-3.22688,5.00E-05,0.00020697,yes
Eif2ak2,XLOC_013014,XLOC_013014,NM_011163,chr17:78850504-78883256,MockIFN,T1L-IFN,OK,79.2016,24.9004,-1.66936,-8.74349,5.00E-05,0.00020697,yes
Eif2s1,XLOC_005993,XLOC_005993,NM_026114,chr12:78862071-78887010,MockIFN,T1L-IFN,OK,95.237,69.2802,-0.459081,-2.44431,0.00085,0.00275623,yes
Eif3c,XLOC_027048,XLOC_027048,NM_146200,chr7:126546470-126566457,MockIFN,T1L-IFN,OK,57.681,94.2717,0.708728,3.734,5.00E-05,0.00020697,yes
Eif3f,XLOC_025507,XLOC_025507,NM_025344,chr7:108934414-108941942,MockIFN,T1L-IFN,OK,191.879,247.282,0.365959,1.93169,0.00625,0.0161386,yes
Eif3h,XLOC_010023,XLOC_010023,NM_080635,chr15:51786556-51865550,MockIFN,T1L-IFN,OK,281.901,408.536,0.535274,2.62349,0.00025,0.000924854,yes
Eif3i,XLOC_020677,XLOC_020677,NM_018799,chr4:129591973-129600648,MockIFN,T1L-IFN,OK,213.499,268.324,0.329746,1.73917,0.01365,0.0322412,yes
Eif4a3,XLOC_005622,XLOC_005622,NM_138669,chr11:119288362-119300043,MockIFN,T1L-IFN,OK,154.836,101.981,-0.602437,-3.16953,5.00E-05,0.00020697,yes
Eif4b,XLOC_009827,XLOC_009827,NM_145625,chr15:102073772-102097173,MockIFN,T1L-IFN,OK,202.289,338.234,0.741607,3.91922,5.00E-05,0.00020697,yes
Eif4e,XLOC_018213,XLOC_018213,NM_007917,chr3:138526190-138557599,MockIFN,T1L-IFN,OK,85.2005,116.162,0.447209,2.36909,0.00065,0.00215753,yes
Eif4e3,XLOC_024213,XLOC_024213,NM_025829,chr6:99625136-99666819,MockIFN,T1L-IFN,OK,25.1198,19.2525,-0.383776,-1.9231,0.00625,0.0161386,yes
Eif4ebp1,XLOC_027452,XLOC_027452,NM_007918,chr8:27260312-27314893,MockIFN,T1L-IFN,OK,124.476,236.334,0.924957,4.59594,5.00E-05,0.00020697,yes
Eif4ebp2,XLOC_002874,XLOC_002874,NM_010124,chr10:61428491-61452820,MockIFN,T1L-IFN,OK,42.8363,22.3656,-0.93755,-3.92608,5.00E-05,0.00020697,yes
Eif5b,XLOC_000102,XLOC_000102,NM_198303,chr1:37997988-38129662,MockIFN,T1L-IFN,OK,31.4063,19.5107,-0.686787,-3.38669,5.00E-05,0.00020697,yes
Elac1,XLOC_013818,XLOC_013818,NM_053255,chr18:73735037-73754506,MockIFN,T1L-IFN,OK,3.83274,6.17989,0.689206,3.41519,5.00E-05,0.00020697,yes
Elac2,XLOC_003761,XLOC_003761,NM_023479,chr11:64978929-65162961,MockIFN,T1L-IFN,OK,20.5307,12.7243,-0.690199,-3.45705,5.00E-05,0.00020697,yes
Elavl1,XLOC_028096,XLOC_028096,NM_010485,chr8:4284781-4325165,MockIFN,T1L-IFN,OK,12.44,8.80088,-0.499263,-2.584,0.00015,0.000579177,yes
Elfn1,XLOC_021882,XLOC_021882,NM_175522,chr5:139907942-139974915,MockIFN,T1L-IFN,OK,1.50595,0.192764,-2.96577,-6.86453,5.00E-05,0.00020697,yes
Elk4,XLOC_000560,XLOC_000560,NM_007923,chr1:132007590-132068062,MockIFN,T1L-IFN,OK,9.17342,7.13394,-0.362761,-1.75573,0.0124,0.0296278,yes
Ell,XLOC_027614,XLOC_027614,NM_007924,chr8:70539674-70592858,MockIFN,T1L-IFN,OK,5.75935,7.76846,0.431722,2.04976,0.00345,0.00970406,yes
Elmo3,XLOC_027847,XLOC_027847,NM_172760,chr8:105305600-105310623,MockIFN,T1L-IFN,OK,0.269135,0.0900826,-1.57901,-2.17464,0.00845,0.0211339,yes
Elovl3,XLOC_014295,XLOC_014295,NM_007703,chr19:46131874-46148325,MockIFN,T1L-IFN,OK,3.36147,1.04505,-1.68552,-5.87944,5.00E-05,0.00020697,yes
Elovl6,XLOC_018168,XLOC_018168,NM_130450,chr3:129532385-129638493,MockIFN,T1L-IFN,OK,22.8337,3.50879,-2.70212,-13.7968,5.00E-05,0.00020697,yes
Elp2,XLOC_013174,XLOC_013174,NM_021448,chr18:24603960-24638830,MockIFN,T1L-IFN,OK,33.651,26.8295,-0.32683,-1.70164,0.01465,0.0342749,yes
Emc4,XLOC_016915,XLOC_016915,NM_026519,chr2:112265749-112368027,MockIFN,T1L-IFN,OK,81.7209,115.351,0.497247,2.2903,0.0013,0.00406861,yes
Emc7,XLOC_015583,XLOC_015583,NM_133749,chr2:112455024-112467436,MockIFN,T1L-IFN,OK,86.4086,112.023,0.374545,1.94988,0.0058,0.0150748,yes
Emc8,XLOC_028706,XLOC_028706,NM_010926,chr8:120653913-120668132,MockIFN,T1L-IFN,OK,9.64606,4.84097,-0.994643,-4.97796,5.00E-05,0.00020697,yes
Emd,XLOC_030773,XLOC_030773,NM_007927,chrX:74254686-74257893,MockIFN,T1L-IFN,OK,116.802,165.575,0.503415,2.64522,0.0002,0.000754234,yes
Eme2,XLOC_012483,XLOC_012483,NM_001163102,chr17:24892151-24895087,MockIFN,T1L-IFN,OK,5.87799,2.0264,-1.5364,-5.53705,5.00E-05,0.00020697,yes
Emilin1,XLOC_021165,XLOC_021165,NM_133918,chr5:30913173-30921273,MockIFN,T1L-IFN,OK,43.0179,5.72572,-2.90941,-13.6732,5.00E-05,0.00020697,yes
Emilin2,XLOC_012980,XLOC_012980,NM_145158,chr17:71252169-71310965,MockIFN,T1L-IFN,OK,69.6653,40.1276,-0.795844,-4.1926,5.00E-05,0.00020697,yes
Eml3,XLOC_014029,XLOC_014029,NM_144872,chr19:8929693-8941584,MockIFN,T1L-IFN,OK,19.1567,15.2124,-0.332603,-1.71602,0.015,0.0349925,yes
Emp2,XLOC_011066,XLOC_011066,NM_007929,chr16:10281748-10313968,MockIFN,T1L-IFN,OK,48.1587,25.2143,-0.933554,-4.89391,5.00E-05,0.00020697,yes
Emsy,XLOC_026711,XLOC_026711,NM_172280,chr7:98586989-98656878,MockIFN,T1L-IFN,OK,10.9587,8.57815,-0.353335,-1.7045,0.01515,0.0352895,yes
En1,XLOC_000525,XLOC_000525,NM_010133,chr1:120602388-120607992,MockIFN,T1L-IFN,OK,21.1486,11.4059,-0.890781,-3.86184,5.00E-05,0.00020697,yes
Endod1,XLOC_029740,XLOC_029740,NM_028013,chr9:14353989-14381242,MockIFN,T1L-IFN,OK,19.4297,3.76302,-2.3683,-11.6757,5.00E-05,0.00020697,yes
Engase,XLOC_004444,XLOC_004444,NM_172573,chr11:118476956-118489198,MockIFN,T1L-IFN,OK,2.18567,0.91261,-1.26,-4.83324,5.00E-05,0.00020697,yes
Eno1,XLOC_019942,XLOC_019942,NM_023119,chr4:150237196-150248873,MockIFN,T1L-IFN,OK,374.808,465.398,0.312312,1.65343,0.01735,0.0397051,yes
Eno1b,XLOC_013328,XLOC_013328,NM_001025388,chr18:47922840-48107980,MockIFN,T1L-IFN,OK,133.637,168.88,0.337685,1.78612,0.0097,0.0238444,yes
Enpp4,XLOC_012800,XLOC_012800,NM_199016,chr17:44096253-44105847,MockIFN,T1L-IFN,OK,12.3059,2.6827,-2.19759,-10.6646,5.00E-05,0.00020697,yes
Enpp6,XLOC_028305,XLOC_028305,NM_177304,chr8:46986924-47094895,MockIFN,T1L-IFN,OK,4.76255,6.41836,0.430471,2.15616,0.0018,0.00546267,yes
Enthd1,XLOC_010255,XLOC_010255,NM_001163189,chr15:80451715-80560472,MockIFN,T1L-IFN,OK,9.58319,3.53002,-1.44083,-5.51537,5.00E-05,0.00020697,yes
Enthd2,XLOC_005632,XLOC_005632,NM_183137,chr11:120090521-120098731,MockIFN,T1L-IFN,OK,4.59237,3.01445,-0.607344,-2.58924,0.00035,0.00125374,yes
Entpd6,XLOC_015845,XLOC_015845,NM_172117,chr2:150749059-150771674,MockIFN,T1L-IFN,OK,6.26858,3.74148,-0.744531,-3.15046,5.00E-05,0.00020697,yes
Entpd7,XLOC_014269,XLOC_014269,NM_053103,chr19:43689688-43753000,MockIFN,T1L-IFN,OK,3.56649,0.99693,-1.83894,-3.35436,5.00E-05,0.00020697,yes
Eny2,XLOC_009404,XLOC_009404,NM_175009,chr15:44375226-44437685,MockIFN,T1L-IFN,OK,54.8312,40.5699,-0.434588,-1.7403,0.0145,0.033979,yes
Eogt,XLOC_024204,XLOC_024204,NM_175313,chr6:97110030-97149070,MockIFN,T1L-IFN,OK,14.8655,6.74358,-1.14038,-5.69995,5.00E-05,0.00020697,yes
Ep300,XLOC_009627,XLOC_009627,NM_177821,chr15:81585307-81652090,MockIFN,T1L-IFN,OK,9.72834,6.41597,-0.600527,-3.10266,5.00E-05,0.00020697,yes
Epc2,XLOC_015224,XLOC_015224,NM_172663,chr2:49450386-49551936,MockIFN,T1L-IFN,OK,12.3901,21.3095,0.78231,4.06991,5.00E-05,0.00020697,yes
Epdr1,XLOC_007509,XLOC_007509,NM_134065,chr13:19591707-19619830,MockIFN,T1L-IFN,OK,8.42994,5.36601,-0.651673,-3.04555,5.00E-05,0.00020697,yes
Epha2,XLOC_019863,XLOC_019863,NM_010139,chr4:141301220-141329384,MockIFN,T1L-IFN,OK,29.887,41.2551,0.465054,2.43385,0.0007,0.00230871,yes
Ephb3,XLOC_010719,XLOC_010719,NM_010143,chr16:21204762-21223304,MockIFN,T1L-IFN,OK,3.69953,1.20481,-1.61853,-6.72483,5.00E-05,0.00020697,yes
Ephx4,XLOC_022475,XLOC_022475,NM_001001804,chr5:107403512-107437787,MockIFN,T1L-IFN,OK,0.144057,2.52875,4.13372,7.54007,5.00E-05,0.00020697,yes
Epm2a,XLOC_001966,XLOC_001966,NM_010146,chr10:11343327-11459652,MockIFN,T1L-IFN,OK,3.20766,14.6659,2.19287,8.92309,5.00E-05,0.00020697,yes
Epm2aip1,XLOC_029623,XLOC_029623,NM_175266,chr9:111271844-111279091,MockIFN,T1L-IFN,OK,10.3511,3.30245,-1.64817,-8.4016,5.00E-05,0.00020697,yes
Epn3,XLOC_005212,XLOC_005212,NM_027984,chr11:94489482-94499974,MockIFN,T1L-IFN,OK,1.19614,0.462473,-1.37094,-4.24992,5.00E-05,0.00020697,yes
Epor,XLOC_029819,XLOC_029819,NM_010149,chr9:21958898-21963576,MockIFN,T1L-IFN,OK,7.27015,2.52042,-1.52832,-5.65738,5.00E-05,0.00020697,yes
Eprs,XLOC_000902,XLOC_000902,NM_029735,chr1:185363042-185428361,MockIFN,T1L-IFN,OK,42.1866,53.2849,0.336941,1.78506,0.0106,0.0257995,yes
Eps8l2,XLOC_025802,XLOC_025802,NM_133191,chr7:141339001-141365110,MockIFN,T1L-IFN,OK,7.99267,10.1638,0.346692,1.66853,0.0171,0.0391906,yes
Ept1,XLOC_021154,XLOC_021154,NM_027652,chr5:30232598-30272430,MockIFN,T1L-IFN,OK,24.9022,14.0803,-0.8226,-4.33249,5.00E-05,0.00020697,yes
Eral1,XLOC_005062,XLOC_005062,NM_022313,chr11:78073375-78080383,MockIFN,T1L-IFN,OK,12.316,17.1575,0.478306,2.36056,0.0008,0.00260748,yes
Erap1,XLOC_007278,XLOC_007278,NM_030711,chr13:74639786-74692484,MockIFN,T1L-IFN,OK,13.6861,3.14767,-2.12035,-10.407,5.00E-05,0.00020697,yes
Erbb2,XLOC_004209,XLOC_004209,NM_001003817,chr11:98412439-98438988,MockIFN,T1L-IFN,OK,9.26977,3.20291,-1.53315,-5.05802,5.00E-05,0.00020697,yes
Erbb3,XLOC_003329,XLOC_003329,NM_010153,chr10:128567437-128589501,MockIFN,T1L-IFN,OK,2.03297,0.903243,-1.1704,-5.015,5.00E-05,0.00020697,yes
Ercc2,XLOC_024732,XLOC_024732,NM_007949,chr7:19382038-19404104,MockIFN,T1L-IFN,OK,7884.34,7.87821,-9.96691,-58.5787,5.00E-05,0.00020697,yes
Ercc3,XLOC_013190,XLOC_013190,NM_133658,chr18:32240330-32270147,MockIFN,T1L-IFN,OK,23.1993,14.6236,-0.665782,-3.40285,5.00E-05,0.00020697,yes
Ercc4,XLOC_010632,XLOC_010632,NM_015769,chr16:13109682-13152009,MockIFN,T1L-IFN,OK,2.59998,1.31968,-0.978313,-4.43857,5.00E-05,0.00020697,yes
Ercc5,XLOC_000135,XLOC_000135,NM_011729,chr1:44147743-44181260,MockIFN,T1L-IFN,OK,4.37331,2.80398,-0.641252,-3.04812,5.00E-05,0.00020697,yes
Ercc6,XLOC_008267,XLOC_008267,NM_001081221,chr14:32513515-32580989,MockIFN,T1L-IFN,OK,2.3751,1.08366,-1.13207,-5.26327,5.00E-05,0.00020697,yes
Ercc6l,XLOC_031470,XLOC_031470,NM_146235,chrX:102141955-102157108,MockIFN,T1L-IFN,OK,11.0759,2.8244,-1.97141,-9.74694,5.00E-05,0.00020697,yes
Ercc8,XLOC_007395,XLOC_007395,NM_028042,chr13:108158734-108194981,MockIFN,T1L-IFN,OK,6.65962,3.92607,-0.762356,-3.02547,5.00E-05,0.00020697,yes
Ergic1,XLOC_011778,XLOC_011778,NM_026170,chr17:26561511-26656933,MockIFN,T1L-IFN,OK,108.69,71.576,-0.602674,-3.17238,5.00E-05,0.00020697,yes
Ergic3,XLOC_015942,XLOC_015942,NM_025516,chr2:156008124-156018279,MockIFN,T1L-IFN,OK,62.6261,82.774,0.402413,2.09104,0.0029,0.00831314,yes
Eri1,XLOC_028257,XLOC_028257,NM_026067,chr8:35465264-35496173,MockIFN,T1L-IFN,OK,16.6609,10.5452,-0.659885,-3.42548,5.00E-05,0.00020697,yes
Erich1,XLOC_028141,XLOC_028141,NM_001034862,chr8:14025067-14090337,MockIFN,T1L-IFN,OK,7.93191,15.5648,0.972548,4.40171,5.00E-05,0.00020697,yes
Erlec1,XLOC_004645,XLOC_004645,NM_025745,chr11:30899651-30954153,MockIFN,T1L-IFN,OK,9.31953,12.543,0.428556,2.07015,0.0039,0.0107048,yes
Erlin2,XLOC_027448,XLOC_027448,NM_153592,chr8:27023798-27039435,MockIFN,T1L-IFN,OK,20.3039,15.966,-0.346756,-1.81211,0.01025,0.025029,yes
Ermp1,XLOC_014684,XLOC_014684,NM_001081213,chr19:29609882-29648431,MockIFN,T1L-IFN,OK,27.2962,12.3219,-1.14748,-6.00444,5.00E-05,0.00020697,yes
Ern1,XLOC_005475,XLOC_005475,NM_023913,chr11:106392203-106487850,MockIFN,T1L-IFN,OK,4.9157,3.22878,-0.606408,-2.82739,5.00E-05,0.00020697,yes
Ero1l,XLOC_008840,XLOC_008840,NM_015774,chr14:45283084-45318698,MockIFN,T1L-IFN,OK,89.7364,251.995,1.48963,7.9467,5.00E-05,0.00020697,yes
Erp27,XLOC_024484,XLOC_024484,NM_026983,chr6:136907383-136922282,MockIFN,T1L-IFN,OK,3.02265,1.80748,-0.741834,-2.15449,0.00275,0.00795647,yes
Errfi1,XLOC_019955,XLOC_019955,NM_133753,chr4:150855056-150868893,MockIFN,T1L-IFN,OK,36.0347,24.5824,-0.551759,-2.84754,5.00E-05,0.00020697,yes
Esco1,XLOC_013549,XLOC_013549,NM_001081222,chr18:10566511-10610393,MockIFN,T1L-IFN,OK,11.4475,14.7986,0.370428,1.71686,0.01465,0.0342749,yes
Esco2,XLOC_009061,XLOC_009061,NM_028039,chr14:65819026-65833969,MockIFN,T1L-IFN,OK,14.9329,10.5553,-0.500529,-2.57894,0.0003,0.00109165,yes
Esf1,XLOC_017123,XLOC_017123,NM_001081090,chr2:140119880-140170558,MockIFN,T1L-IFN,OK,19.5883,14.1405,-0.470161,-2.47204,0.0005,0.00171017,yes
Esm1,XLOC_007425,XLOC_007425,NM_023612,chr13:113204797-113218104,MockIFN,T1L-IFN,OK,0.216574,0.52463,1.27644,2.31404,0.0037,0.0102546,yes
Esyt2,XLOC_006312,XLOC_006312,NM_028731,chr12:116281221-116373098,MockIFN,T1L-IFN,OK,74.7948,45.8807,-0.705053,-3.7502,5.00E-05,0.00020697,yes
Etf1,XLOC_013622,XLOC_013622,NM_144866,chr18:34902784-34932003,MockIFN,T1L-IFN,OK,84.4717,109.776,0.37802,1.83257,0.00915,0.0226521,yes
Etfdh,XLOC_018513,XLOC_018513,NM_025794,chr3:79603787-79628767,MockIFN,T1L-IFN,OK,18.7088,13.1838,-0.504948,-2.56675,0.00035,0.00125374,yes
Etnk1,XLOC_023725,XLOC_023725,NM_029250,chr6:143167229-143208547,MockIFN,T1L-IFN,OK,139.095,36.3085,-1.93769,-10.3037,5.00E-05,0.00020697,yes
Etv5,XLOC_011172,XLOC_011172,NM_023794,chr16:22381271-22439619,MockIFN,T1L-IFN,OK,11.2159,1.96607,-2.51215,-11.4215,5.00E-05,0.00020697,yes
Etv6,XLOC_023660,XLOC_023660,NM_007961,chr6:134035076-134270147,MockIFN,T1L-IFN,OK,12.8385,7.87786,-0.704606,-3.5977,5.00E-05,0.00020697,yes
Evc,XLOC_022193,XLOC_022193,NM_021292,chr5:37299170-37336881,MockIFN,T1L-IFN,OK,2.2145,1.10411,-1.0041,-3.52963,5.00E-05,0.00020697,yes
Evc2,XLOC_021257,XLOC_021257,NM_145920,chr5:37338477-37425054,MockIFN,T1L-IFN,OK,1.17101,1.7758,0.600716,1.98942,0.00475,0.0126232,yes
Evi5,XLOC_022480,XLOC_022480,NM_007964,chr5:107744616-107875107,MockIFN,T1L-IFN,OK,16.4246,9.12565,-0.847863,-4.45256,5.00E-05,0.00020697,yes
Evi5l,XLOC_027288,XLOC_027288,NM_001039578,chr8:4162438-4217312,MockIFN,T1L-IFN,OK,1.67423,2.77528,0.729136,2.01866,0.00465,0.0123835,yes
Exd1,XLOC_016958,XLOC_016958,NM_172857,chr2:119519403-119547627,MockIFN,T1L-IFN,OK,1.4559,0.990734,-0.555345,-2.07115,0.0032,0.00907789,yes
Exd2,XLOC_006016,XLOC_006016,NM_133798,chr12:80463094-80498135,MockIFN,T1L-IFN,OK,6.15848,4.60779,-0.418498,-1.99638,0.00505,0.0133206,yes
Exo1,XLOC_000826,XLOC_000826,NM_012012,chr1:175880642-175911396,MockIFN,T1L-IFN,OK,10.5053,1.74681,-2.58832,-12.6099,5.00E-05,0.00020697,yes
Exoc2,XLOC_007624,XLOC_007624,NM_025588,chr13:30813917-30974047,MockIFN,T1L-IFN,OK,11.7207,9.26241,-0.339595,-1.73938,0.01345,0.0318245,yes
Exoc3,XLOC_007926,XLOC_007926,NM_177333,chr13:74169769-74208700,MockIFN,T1L-IFN,OK,6.64499,2.36757,-1.48886,-7.27186,5.00E-05,0.00020697,yes
Exoc3l4,XLOC_006800,XLOC_006800,NM_001289487,chr12:111417429-111432506,MockIFN,T1L-IFN,OK,0.984075,0.107827,-3.19005,-3.96124,0.0002,0.000754234,yes
Exoc4,XLOC_023043,XLOC_023043,NM_009148,chr6:33249082-33973976,MockIFN,T1L-IFN,OK,16.0572,23.8686,0.571892,2.83509,5.00E-05,0.00020697,yes
Exoc8,XLOC_028768,XLOC_028768,NM_198103,chr8:124890298-124897705,MockIFN,T1L-IFN,OK,3.83736,1.38533,-1.46988,-6.91295,5.00E-05,0.00020697,yes
Exosc2,XLOC_015128,XLOC_015128,NM_144886,chr2:31670736-31681575,MockIFN,T1L-IFN,OK,56.3501,76.9602,0.449695,2.3619,0.00065,0.00215753,yes
Exosc6,XLOC_027911,XLOC_027911,NM_028274,chr8:111056338-111057664,MockIFN,T1L-IFN,OK,40.8349,20.0734,-1.02452,-5.06475,5.00E-05,0.00020697,yes
Exosc7,XLOC_029697,XLOC_029697,NM_001081188,chr9:123034740-123136129,MockIFN,T1L-IFN,OK,62.0689,40.1079,-0.629984,-1.83854,0.0089,0.0221225,yes
Exosc9,XLOC_017582,XLOC_017582,NM_019393,chr3:36552605-36571996,MockIFN,T1L-IFN,OK,37.1468,22.9191,-0.696684,-1.61166,0.02275,0.0499976,yes
Ext1,XLOC_010026,XLOC_010026,NM_010162,chr15:53068260-53346183,MockIFN,T1L-IFN,OK,50.7032,32.0778,-0.660499,-3.46189,5.00E-05,0.00020697,yes
Ext2,XLOC_016829,XLOC_016829,NM_010163,chr2:93695630-93822568,MockIFN,T1L-IFN,OK,43.1781,25.3553,-0.76801,-4.02799,5.00E-05,0.00020697,yes
Extl3,XLOC_009056,XLOC_009056,NM_018788,chr14:65051910-65098164,MockIFN,T1L-IFN,OK,21.3281,7.13551,-1.57966,-8.12349,5.00E-05,0.00020697,yes
Ezh1,XLOC_005385,XLOC_005385,NM_007970,chr11:101191114-101226463,MockIFN,T1L-IFN,OK,4.814,8.22634,0.773015,3.84413,5.00E-05,0.00020697,yes
F11r,XLOC_000773,XLOC_000773,NM_172647,chr1:171437560-171464593,MockIFN,T1L-IFN,OK,34.6603,77.9575,1.16941,6.11973,5.00E-05,0.00020697,yes
F13b,XLOC_000634,XLOC_000634,NM_031164,chr1:139501706-139523756,MockIFN,T1L-IFN,OK,0,0.170555,inf,#NAME?,5.00E-05,0.00020697,yes
F3,XLOC_018133,XLOC_018133,NM_010171,chr3:121716457-121735052,MockIFN,T1L-IFN,OK,9.28347,23,1.3089,6.15934,5.00E-05,0.00020697,yes
F3,XLOC_018930,XLOC_018930,NM_010171,chr3:121716457-121735052,MockIFN,T1L-IFN,OK,1.60114,12.7894,2.99779,3.36447,0.0005,0.00171017,yes
F730043M19Rik,XLOC_006431,XLOC_006431,NR_015602,chr12:33111710-33147595,MockIFN,T1L-IFN,OK,8.27845,4.06131,-1.02742,-4.34859,5.00E-05,0.00020697,yes
F830016B08Rik,XLOC_013377,XLOC_013377,NM_001101475,chr18:60293379-60303016,MockIFN,T1L-IFN,OK,2.94289,0.213715,-3.78348,-10.7663,5.00E-05,0.00020697,yes
F8a,XLOC_030759,XLOC_030759,NM_007978,chrX:73228305-73230795,MockIFN,T1L-IFN,OK,1.74165,0.37139,-2.22945,-5.14874,5.00E-05,0.00020697,yes
Faah,XLOC_020527,XLOC_020527,NM_010173,chr4:115996655-116017902,MockIFN,T1L-IFN,OK,0.279888,0.130142,-1.10477,-1.83452,0.01575,0.0364687,yes
Faap100,XLOC_005639,XLOC_005639,NM_027980,chr11:120369561-120378746,MockIFN,T1L-IFN,OK,9.36328,4.28494,-1.12774,-5.23293,5.00E-05,0.00020697,yes
Faap20,XLOC_019993,XLOC_019993,NM_001190445,chr4:155249963-155256687,MockIFN,T1L-IFN,OK,24.2113,30.9376,0.353683,1.72237,0.0131,0.0311165,yes
Faap24,XLOC_026314,XLOC_026314,NM_178643,chr7:35334236-35396827,MockIFN,T1L-IFN,OK,17.376,7.99346,-1.1202,-4.59733,5.00E-05,0.00020697,yes
Fabp4,XLOC_018307,XLOC_018307,NM_024406,chr3:10204342-10208576,MockIFN,T1L-IFN,OK,487.42,345.617,-0.495993,-2.61557,0.0002,0.000754234,yes
Fadd,XLOC_027253,XLOC_027253,NM_010175,chr7:144578322-144582457,MockIFN,T1L-IFN,OK,4.50735,3.10004,-0.539994,-2.39418,0.0007,0.00230871,yes
Faf1,XLOC_019538,XLOC_019538,NM_007983,chr4:109676516-109963960,MockIFN,T1L-IFN,OK,39.9031,59.1699,0.568364,2.45881,0.00025,0.000924854,yes
Faf2,XLOC_007144,XLOC_007144,NM_178397,chr13:54621783-54664063,MockIFN,T1L-IFN,OK,10.5576,18.805,0.832836,4.28667,5.00E-05,0.00020697,yes
Fam101b,XLOC_005040,XLOC_005040,NM_029658,chr11:76019194-76027782,MockIFN,T1L-IFN,OK,26.5419,14.0153,-0.921276,-4.75456,5.00E-05,0.00020697,yes
Fam102a,XLOC_015145,XLOC_015145,NM_153560,chr2:32535358-32569750,MockIFN,T1L-IFN,OK,6.85733,1.76834,-1.95526,-8.64832,5.00E-05,0.00020697,yes
Fam102b,XLOC_018892,XLOC_018892,NM_001163567,chr3:108970996-109027607,MockIFN,T1L-IFN,OK,101.876,81.4193,-0.323365,-1.69317,0.01405,0.0330585,yes
Fam103a1,XLOC_025242,XLOC_025242,NM_025997,chr7:81762952-81769490,MockIFN,T1L-IFN,OK,21.7422,28.8768,0.409414,2.081,0.00315,0.00895238,yes
